Yr,Mo,Day,Hr,VSM
2016,6,9,6,0.2033
2016,6,9,18,0.19345
2016,6,10,6,0.18445
2016,6,10,18,0.2212
2016,6,11,6,0.2069
2016,6,11,18,0.2236
2016,6,12,6,0.2101
2016,6,12,18,0.20045
2016,6,13,6,0.1902
2016,6,13,18,0.2171
2016,6,14,6,0.2158
2016,6,14,18,0.2037
2016,6,15,6,0.19495
2016,6,15,18,0.21135
2016,6,16,6,0.21305
2016,6,16,18,0.20445
2016,6,17,6,0.21435
2016,6,17,18,0.20345
2016,6,18,6,0.21495
2016,6,18,18,0.20385
2016,6,19,6,0.19475
2016,6,19,18,0.18545
2016,6,20,6,0.177
2016,6,20,18,0.20645
2016,6,21,6,0.2127
2016,6,21,18,0.2032
2016,6,22,6,0.19285
2016,6,22,18,0.20945
2016,6,23,6,0.2129
2016,6,23,18,0.2049
2016,6,24,6,0.21405
2016,6,24,18,0.2021
2016,6,25,6,0.2121
2016,6,25,18,0.19825
2016,6,26,6,0.18835
2016,6,26,18,0.1751
2016,6,27,6,0.1668
2016,6,27,18,0.20685
2016,6,28,6,0.1962
2016,6,28,18,0.22095
2016,6,29,6,0.20325
2016,6,29,18,0.2216
2016,6,30,6,0.20625
2016,6,30,18,0.2217
2016,7,1,6,0.2101
2016,7,1,18,0.21405
2016,7,2,6,0.20315
2016,7,2,18,0.21215
2016,7,3,6,0.20105
2016,7,3,18,0.1813
2016,7,4,6,0.17115
2016,7,4,18,0.2143
2016,7,5,6,0.2028
2016,7,5,18,0.20565
2016,7,6,6,0.19625
2016,7,6,18,0.2075
2016,7,7,6,0.21245
2016,7,7,18,0.20545
2016,7,8,6,0.21245
2016,7,8,18,0.2076
2016,7,9,6,0.19875
2016,7,9,18,0.21045
2016,7,10,6,0.19965
2016,7,10,18,0.2027
2016,7,11,6,0.1916
2016,7,11,18,0.21845
2016,7,12,6,0.2078
2016,7,12,18,0.2225
2016,7,13,6,0.2113
2016,7,13,18,0.2254
2016,7,14,6,0.21335
2016,7,14,18,0.23135
2016,7,15,6,0.2155
2016,7,15,18,0.2328
2016,7,16,6,0.2187
2016,7,16,18,0.2342
2016,7,17,6,0.21875
2016,7,17,18,0.2254
2016,7,18,6,0.21515
2016,7,18,18,0.22755
2016,7,19,6,0.214
2016,7,19,18,0.21905
2016,7,20,6,0.23215
2016,7,20,18,0.20155
2016,7,21,6,0.22775
2016,7,21,18,0.2017
2016,7,22,6,0.2256
2016,7,22,18,0.2035
2016,7,23,6,0.2314
2016,7,23,18,0.2071
2016,7,24,6,0.19655
2016,7,24,18,0.19845
2016,7,25,6,0.22805
2016,7,25,18,0.194
2016,7,26,6,0.2251
2016,7,26,18,0.20695
2016,7,27,6,0.2406
2016,7,27,18,0.2023
2016,7,28,6,0.24095
2016,7,28,18,0.20355
2016,7,29,6,0.2463
2016,7,29,18,0.20405
2016,7,30,6,0.2488
2016,7,30,18,0.1984
2016,7,31,6,0.1888
2016,7,31,18,0.23785
2016,8,1,6,0.2527
2016,8,1,18,0.20195
2016,8,2,6,0.2435
2016,8,2,18,0.25265
2016,8,3,6,0.25845
2016,8,3,18,0.2098
2016,8,4,6,0.1977
2016,8,4,18,0.2434
2016,8,5,6,0.25125
2016,8,5,18,0.21665
2016,8,6,6,0.2072
2016,8,6,18,0.25355
2016,8,7,6,0.2337
2016,8,7,18,0.1939
2016,8,8,6,0.24345
2016,8,8,18,0.2067
2016,8,9,6,0.23655
2016,8,9,18,0.2181
2016,8,10,6,0.2613
2016,8,10,18,0.2197
2016,8,11,6,0.26335
2016,8,11,18,0.22605
2016,8,12,6,0.2742
2016,8,12,18,0.23055
2016,8,13,6,0.2518
2016,8,13,18,0.233
2016,8,14,6,0.22135
2016,8,14,18,0.20725
2016,8,15,6,0.25965
2016,8,15,18,0.2363
2016,8,16,6,0.2724
2016,8,16,18,0.23775
2016,8,17,6,0.263
2016,8,17,18,0.24655
2016,8,18,6,0.2859
2016,8,18,18,0.24515
2016,8,19,6,0.27455
2016,8,19,18,0.24295
2016,8,20,6,0.2743
2016,8,20,18,0.23215
2016,8,21,6,0.2212
2016,8,21,18,0.20945
