Yr,Mo,Day,Hr,VSM
2018,4,10,6,0.231982206
2018,4,10,18,0.247479978
2018,4,11,6,0.243431082
2018,4,11,18,0.231955572
2018,4,12,6,0.23548442
2018,4,12,18,0.223924436
2018,4,13,6,0.23124223
2018,4,13,18,0.222119974
2018,4,14,6,0.214413326
2018,4,14,18,0.21396222
2018,4,15,6,0.2099822
2018,4,15,18,0.21498443
2018,4,16,6,0.21814442
2018,4,16,18,0.2304511
2018,4,17,6,0.23149554
2018,4,17,18,0.220488886
2018,4,18,6,0.214766668
2018,4,18,18,0.22120887
2018,4,19,6,0.215471102
2018,4,19,18,0.224493338
2018,4,20,6,0.21629998
2018,4,20,18,0.234311088
2018,4,21,6,0.250315556
2018,4,21,18,0.21768444
2018,4,22,6,0.208962232
2018,4,22,18,0.207557764
2018,4,23,6,0.200519974
2018,4,23,18,0.226988884
2018,4,24,6,0.224079994
2018,4,24,18,0.211919992
2018,4,25,6,0.20647332
2018,4,25,18,0.20900666
2018,4,26,6,0.2007111
2018,4,26,18,0.212515528
2018,4,27,6,0.202131092
2018,4,27,18,0.210215582
2018,4,28,6,0.196466652
2018,4,28,18,0.206324446
2018,4,29,6,0.16959999
2018,4,29,18,0.196306648
2018,4,30,6,0.2049022
2018,4,30,18,0.215446674
2018,5,1,6,0.188157784
2018,5,1,18,0.209268914
2018,5,2,6,0.16936665
2018,5,2,18,0.205675524
2018,5,3,6,0.161906647
2018,5,3,18,0.204124428
2018,5,4,6,0.194333334
2018,5,4,18,0.194475546
2018,5,5,6,0.18723778
2018,5,5,18,0.191886682
2018,5,6,6,0.183453318
2018,5,6,18,0.178013322
2018,5,7,6,0.16284668
2018,5,7,18,0.186628886
2018,5,8,6,0.18080666
2018,5,8,18,0.196646666
2018,5,9,6,0.1862
2018,5,9,18,0.179735526
2018,5,10,6,0.150642218
2018,5,10,18,0.167791096
2018,5,11,6,0.160820004
2018,5,11,18,0.158482206
2018,5,12,6,0.128079994
2018,5,12,18,0.151197762
2018,5,13,6,0.120755548
2018,5,13,18,0.146373346
2018,5,14,6,0.12887112
2018,5,14,18,0.143793318
2018,5,15,6,0.105188882
2018,5,15,18,0.141895546
2018,5,16,6,0.1023111
2018,5,16,18,0.180095558
2018,5,17,6,0.164699976
2018,5,17,18,0.178077766
2018,5,18,6,0.170253314
2018,5,18,18,0.164819982
2018,5,19,6,0.156073326
2018,5,19,18,0.151457776
2018,5,20,6,0.141239998
2018,5,20,18,0.139142198
2018,5,21,6,0.130444446
2018,5,21,18,0.132051108
2018,5,22,6,0.125077792
2018,5,22,18,0.161651106
2018,5,23,6,0.151744454
2018,5,23,18,0.166575532
2018,5,24,6,0.1637222
2018,5,24,18,0.167044426
2018,5,25,6,0.159642226
2018,5,25,18,0.171271112
2018,5,26,6,0.165884432
2018,5,26,18,0.175404446
2018,5,27,6,0.169393332
2018,5,27,18,0.161186648
2018,5,28,6,0.15350666
2018,5,28,18,0.14863332
2018,5,29,6,0.13892444
2018,5,29,18,0.163633326
2018,5,30,6,0.15094444
2018,5,30,18,0.139313324
2018,5,31,6,0.128126678
2018,5,31,18,0.128651114
2018,6,1,6,0.120171114
2018,6,1,18,0.154202212
2018,6,2,6,0.144431094
2018,6,2,18,0.13682444
2018,6,3,6,0.127953336
2018,6,3,18,0.126857766
2018,6,4,6,0.117586674
2018,6,4,18,0.14980001
2018,6,5,6,0.14088224
2018,6,5,18,0.149817766
2018,6,6,6,0.138237774
2018,6,6,18,0.149184434
2018,6,7,6,0.137873344
2018,6,7,18,0.149264432
2018,6,8,6,0.137788862
2018,6,8,18,0.147457768
2018,6,9,6,0.137677782
2018,6,9,18,0.14634889
2018,6,10,6,0.136288888
2018,6,10,18,0.125542224
2018,6,11,6,0.117213328
2018,6,11,18,0.120968884
2018,6,12,6,0.112622226
2018,6,12,18,0.149888884
2018,6,13,6,0.138119972
2018,6,13,18,0.139037782
2018,6,14,6,0.12708888
2018,6,14,18,0.120642234
2018,6,15,6,0.110448902
2018,6,15,18,0.111826658
2018,6,16,6,0.102297788
2018,6,16,18,0.106328864
2018,6,17,6,0.098908876
2018,6,17,18,0.102339988
2018,6,18,6,0.097199982
2018,6,18,18,0.101244444
2018,6,19,6,0.09543555
2018,6,19,18,0.101506664
2018,6,20,6,0.094648876
2018,6,20,18,0.100326652
2018,6,21,6,0.091902226
2018,6,21,18,0.118086674
2018,6,22,6,0.107622222
2018,6,22,18,0.130991108
2018,6,23,6,0.118971098
2018,6,23,18,0.109899976
2018,6,24,6,0.101213342
2018,6,24,18,0.103560004
2018,6,25,6,0.095677766
2018,6,25,18,0.114668894
2018,6,26,6,0.103039998
2018,6,26,18,0.11699332
2018,6,27,6,0.103786655
2018,6,27,18,0.117246664
2018,6,28,6,0.10349777
2018,6,28,18,0.117311094
2018,6,29,6,0.11928443
2018,6,29,18,0.115366662
2018,6,30,6,0.10523333
2018,6,30,18,0.1044711
2018,7,1,6,0.096182216
2018,7,1,18,0.100435552
2018,7,2,6,0.092379994
2018,7,2,18,0.097795546
2018,7,3,6,0.089451106
2018,7,3,18,0.095035538
2018,7,4,6,0.086846646
