Yr,Mo,Day,Hr,VSM
2020,1,29,6,0.1555
2020,1,29,18,0.153875
2020,1,30,6,0.152
2020,1,30,18,0.1525
2020,1,31,6,0.150875
2020,1,31,18,0.15125
2020,2,1,6,0.14925
2020,2,1,18,0.150125
2020,2,2,6,0.14825
2020,2,2,18,0.147125
2020,2,3,6,0.145125
2020,2,3,18,0.1435
2020,2,4,6,0.1405
2020,2,4,18,0.14225
2020,2,5,6,0.139875
2020,2,5,18,0.136
2020,2,6,6,0.13475
2020,2,6,18,0.134875
2020,2,7,6,0.132875
2020,2,7,18,0.1335
2020,2,8,6,0.131
2020,2,8,18,0.1335
2020,2,9,6,0.13175
2020,2,9,18,0.131625
2020,2,10,6,0.13
2020,2,10,18,0.131875
2020,2,11,6,0.131375
2020,2,11,18,0.132625
2020,2,12,6,0.13075
2020,2,12,18,0.16025
2020,2,13,6,0.154875
2020,2,13,18,0.146875
2020,2,14,6,0.145125
2020,2,14,18,0.1415
2020,2,15,6,0.139625
2020,2,15,18,0.137875
2020,2,16,6,0.135875
2020,2,16,18,0.133625
2020,2,17,6,0.13175
2020,2,17,18,0.13075
2020,2,18,6,0.129125
2020,2,18,18,0.1285
2020,2,19,6,0.126125
2020,2,19,18,0.126
2020,2,20,6,0.12425
2020,2,20,18,0.1355
2020,2,21,6,0.134875
2020,2,21,18,0.133625
2020,2,22,6,0.132625
2020,2,22,18,0.132
2020,2,23,6,0.130125
2020,2,23,18,0.1285
2020,2,24,6,0.126875
2020,2,24,18,0.126125
2020,2,25,6,0.124
2020,2,25,18,0.123625
2020,2,26,6,0.121625
2020,2,26,18,0.121375
2020,2,27,6,0.119375
2020,2,27,18,0.11925
2020,2,28,6,0.117875
2020,2,28,18,0.1175
2020,2,29,6,0.116125
2020,2,29,18,0.114625
2020,3,1,6,0.112625
2020,3,1,18,0.111625
2020,3,2,6,0.1095
2020,3,2,18,0.1105
2020,3,3,6,0.1085
2020,3,3,18,0.10975
2020,3,4,6,0.10775
2020,3,4,18,0.109
2020,3,5,6,0.1065
2020,3,5,18,0.107625
2020,3,6,6,0.105375
2020,3,6,18,0.106375
2020,3,7,6,0.1045
2020,3,7,18,0.104875
2020,3,8,6,0.10375
2020,3,8,18,0.105
2020,3,9,6,0.10325
2020,3,9,18,0.10375
2020,3,10,6,0.10225
2020,3,10,18,0.122625
2020,3,11,6,0.131375
2020,3,11,18,0.1425
2020,3,12,6,0.137125
2020,3,12,18,0.126375
2020,3,13,6,0.123375
2020,3,13,18,0.118125
2020,3,14,6,0.114875
2020,3,14,18,0.11175
2020,3,15,6,0.109375
2020,3,15,18,0.10875
2020,3,16,6,0.117
2020,3,16,18,0.2485
2020,3,17,6,0.221875
2020,3,17,18,0.1945
2020,3,18,6,0.1895
2020,3,18,18,0.166125
2020,3,19,6,0.167875
2020,3,19,18,0.221
2020,3,20,6,0.2115
2020,3,20,18,0.183125
2020,3,21,6,0.20125
2020,3,21,18,0.200125
2020,3,22,6,0.1995
2020,3,22,18,0.176625
2020,3,23,6,0.232625
2020,3,23,18,0.224375
2020,3,24,6,0.21225
2020,3,24,18,0.195
2020,3,25,6,0.210375
2020,3,25,18,0.194375
2020,3,26,6,0.191125
2020,3,26,18,0.171625
2020,3,27,6,0.171
2020,3,27,18,0.156125
2020,3,28,6,0.15675
2020,3,28,18,0.14825
2020,3,29,6,0.15775
2020,3,29,18,0.1455
2020,3,30,6,0.145
2020,3,30,18,0.13925
2020,3,31,6,0.140375
2020,3,31,18,0.13825
2020,4,1,6,0.155125
2020,4,1,18,0.13725
2020,4,2,6,0.13775
2020,4,2,18,0.1265
2020,4,3,6,0.125875
2020,4,3,18,0.12125
2020,4,4,6,0.12075
2020,4,4,18,0.120625
2020,4,5,6,0.12325
2020,4,5,18,0.1235
2020,4,6,6,0.2305
2020,4,6,18,0.241
2020,4,7,6,0.2295
2020,4,7,18,0.195875
2020,4,8,6,0.194375
2020,4,8,18,0.184625
2020,4,9,6,0.259375
2020,4,9,18,0.225375
2020,4,10,6,0.216625
2020,4,10,18,0.187375
2020,4,11,6,0.185875
2020,4,11,18,0.165
2020,4,12,6,0.165875
2020,4,12,18,0.14925
2020,4,13,6,0.149625
2020,4,13,18,0.136625
2020,4,14,6,0.137
2020,4,14,18,0.127125
2020,4,15,6,0.127125
2020,4,15,18,0.119625
2020,4,16,6,0.118875
2020,4,16,18,0.112875
2020,4,17,6,0.112125
2020,4,17,18,0.1115
2020,4,18,6,0.128
2020,4,18,18,0.125
2020,4,19,6,0.122875
2020,4,19,18,0.117125
2020,4,20,6,0.115
2020,4,20,18,0.120375
2020,4,21,6,0.1185
2020,4,21,18,0.132
2020,4,22,6,0.128625
2020,4,22,18,0.120625
2020,4,23,6,0.118125
2020,4,23,18,0.128125
2020,4,24,6,0.124375
2020,4,24,18,0.11625
2020,4,25,6,0.1145
2020,4,25,18,0.126875
2020,4,26,6,0.123625
2020,4,26,18,0.114
2020,4,27,6,0.110875
2020,4,27,18,0.122875
2020,4,28,6,0.11975
2020,4,28,18,0.124125
2020,4,29,6,0.12125
2020,4,29,18,0.1235
2020,4,30,6,0.120125
2020,4,30,18,0.120625
2020,5,1,6,0.11675
2020,5,1,18,0.121
2020,5,2,6,0.118
2020,5,2,18,0.122
2020,5,3,6,0.11925
2020,5,3,18,0.12125
2020,5,4,6,0.118875
2020,5,4,18,0.121875
2020,5,5,6,0.1195
2020,5,5,18,0.110375
2020,5,6,6,0.108125
2020,5,6,18,0.102
2020,5,7,6,0.1005
2020,5,7,18,0.120125
2020,5,8,6,0.1165
2020,5,8,18,0.12275
2020,5,9,6,0.119625
2020,5,9,18,0.12425
2020,5,10,6,0.11975
2020,5,10,18,0.109625
2020,5,11,6,0.122875
2020,5,11,18,0.11425
2020,5,12,6,0.11225
2020,5,12,18,0.11375
2020,5,13,6,0.11175
2020,5,13,18,0.10575
2020,5,14,6,0.10375
2020,5,14,18,0.097875
2020,5,15,6,0.09625
2020,5,15,18,0.092375
2020,5,16,6,0.090875
2020,5,16,18,0.10475
2020,5,17,6,0.101125
2020,5,17,18,0.11
2020,5,18,6,0.11
2020,5,18,18,0.119875
2020,5,19,6,0.119
2020,5,19,18,0.122375
2020,5,20,6,0.12025
2020,5,20,18,0.12275
2020,5,21,6,0.120625
2020,5,21,18,0.12175
2020,5,22,6,0.1195
2020,5,22,18,0.11925
2020,5,23,6,0.117
2020,5,23,18,0.119
2020,5,24,6,0.116875
2020,5,24,18,0.117875
2020,5,25,6,0.11575
2020,5,25,18,0.1175
2020,5,26,6,0.115125
2020,5,26,18,0.115625
2020,5,27,6,0.11325
2020,5,27,18,0.1125
2020,5,28,6,0.10975
2020,5,28,18,0.098625
2020,5,29,6,0.095125
2020,5,29,18,0.08925
2020,5,30,6,0.08575
2020,5,30,18,0.081625
2020,5,31,6,0.079625
2020,5,31,18,0.07825
2020,6,1,6,0.076375
2020,6,1,18,0.085625
2020,6,2,6,0.083375
2020,6,2,18,0.0885
2020,6,3,6,0.087
2020,6,3,18,0.08925
2020,6,4,6,0.085375
2020,6,4,18,0.086125
2020,6,5,6,0.0915
2020,6,5,18,0.083375
2020,6,6,6,0.07975
2020,6,6,18,0.07425
2020,6,7,6,0.071125
2020,6,7,18,0.068375
2020,6,8,6,0.067125
2020,6,8,18,0.071875
2020,6,9,6,0.069375
2020,6,9,18,0.06575
2020,6,10,6,0.06275
2020,6,10,18,0.062125
2020,6,11,6,0.058875
2020,6,11,18,0.05925
2020,6,12,6,0.0555
2020,6,12,18,0.054875
2020,6,13,6,0.0525
2020,6,13,18,0.053
2020,6,14,6,0.0505
2020,6,14,18,0.051625
2020,6,15,6,0.049375
2020,6,15,18,0.05025
2020,6,16,6,0.047
2020,6,16,18,0.048125
2020,6,17,6,0.045375
2020,6,17,18,0.046875
2020,6,18,6,0.04375
2020,6,18,18,0.045875
2020,6,19,6,0.042125
2020,6,19,18,0.06075
2020,6,20,6,0.057625
2020,6,20,18,0.05875
2020,6,21,6,0.05375
2020,6,21,18,0.058125
2020,6,22,6,0.0535
2020,6,22,18,0.0595
2020,6,23,6,0.054875
2020,6,23,18,0.059875
2020,6,24,6,0.05475
2020,6,24,18,0.060875
2020,6,25,6,0.055375
2020,6,25,18,0.060875
2020,6,26,6,0.054875
2020,6,26,18,0.060625
2020,6,27,6,0.05525
2020,6,27,18,0.05875
2020,6,28,6,0.05175
