Yr,Mo,Day,Hr,VSM
2018,4,10,6,0.2294378
2018,4,10,18,0.24847776
2018,4,11,6,0.2480022
2018,4,11,18,0.23621998
2018,4,12,6,0.23381556
2018,4,12,18,0.22355334
2018,4,13,6,0.22817332
2018,4,13,18,0.22166666
2018,4,14,6,0.215008884
2018,4,14,18,0.2126222
2018,4,15,6,0.21996888
2018,4,15,18,0.21274666
2018,4,16,6,0.20410888
2018,4,16,18,0.24316222
2018,4,17,6,0.246291086
2018,4,17,18,0.2296133
2018,4,18,6,0.2309622
2018,4,18,18,0.23101774
2018,4,19,6,0.2246711
2018,4,19,18,0.2329511
2018,4,20,6,0.22447778
2018,4,20,18,0.24956888
2018,4,21,6,0.25057778
2018,4,21,18,0.2294489
2018,4,22,6,0.22150888
2018,4,22,18,0.21569554
2018,4,23,6,0.20863998
2018,4,23,18,0.24759778
2018,4,24,6,0.24567998
2018,4,24,18,0.2350622
2018,4,25,6,0.22487332
2018,4,25,18,0.22915108
2018,4,26,6,0.21953776
2018,4,26,18,0.23625778
2018,4,27,6,0.22423554
2018,4,27,18,0.23250666
2018,4,28,6,0.22797556
2018,4,28,18,0.22958666
2018,4,29,6,0.22084668
2018,4,29,18,0.21474
2018,4,30,6,0.20868
2018,4,30,18,0.2417289
2018,5,1,6,0.241093334
2018,5,1,18,0.23438664
2018,5,2,6,0.227191116
2018,5,2,18,0.23049776
2018,5,3,6,0.226100002
2018,5,3,18,0.22598668
2018,5,4,6,0.219497774
2018,5,4,18,0.21156222
2018,5,5,6,0.205168884
2018,5,5,18,0.2114711
2018,5,6,6,0.202257774
2018,5,6,18,0.197224434
2018,5,7,6,0.192202202
2018,5,7,18,0.20971779
2018,5,8,6,0.201299996
2018,5,8,18,0.210593352
2018,5,9,6,0.20131332
2018,5,9,18,0.19469331
2018,5,10,6,0.186735558
2018,5,10,18,0.184473332
2018,5,11,6,0.178744452
2018,5,11,18,0.177308876
2018,5,12,6,0.16971777
2018,5,12,18,0.171242234
2018,5,13,6,0.163519988
2018,5,13,18,0.167584434
2018,5,14,6,0.16117556
2018,5,14,18,0.16686886
2018,5,15,6,0.15961998
2018,5,15,18,0.162899994
2018,5,16,6,0.156435554
2018,5,16,18,0.200606642
2018,5,17,6,0.188373314
2018,5,17,18,0.217662204
2018,5,18,6,0.198988886
2018,5,18,18,0.19083554
2018,5,19,6,0.182819968
2018,5,19,18,0.17627777
2018,5,20,6,0.167024442
2018,5,20,18,0.165988858
2018,5,21,6,0.159159972
2018,5,21,18,0.160648866
2018,5,22,6,0.155071106
2018,5,22,18,0.1848
2018,5,23,6,0.174344422
2018,5,23,18,0.195408886
2018,5,24,6,0.20044888
2018,5,24,18,0.195200006
2018,5,25,6,0.183473322
2018,5,25,18,0.199491082
2018,5,26,6,0.189253326
2018,5,26,18,0.200271104
2018,5,27,6,0.191146644
2018,5,27,18,0.181313324
2018,5,28,6,0.174746656
2018,5,28,18,0.166853332
2018,5,29,6,0.160182214
2018,5,29,18,0.190619998
2018,5,30,6,0.176053314
2018,5,30,18,0.160193346
2018,5,31,6,0.150071126
2018,5,31,18,0.151099988
2018,6,1,6,0.143520004
2018,6,1,18,0.167642214
2018,6,2,6,0.156042214
2018,6,2,18,0.151517766
2018,6,3,6,0.14319334
2018,6,3,18,0.146091104
2018,6,4,6,0.138500006
2018,6,4,18,0.151722224
2018,6,5,6,0.139995532
2018,6,5,18,0.148733328
2018,6,6,6,0.136591088
2018,6,6,18,0.139588862
2018,6,7,6,0.131277774
2018,6,7,18,0.141206638
2018,6,8,6,0.132462236
2018,6,8,18,0.13939333
2018,6,9,6,0.130828882
2018,6,9,18,0.136573342
2018,6,10,6,0.127620002
2018,6,10,18,0.129531104
2018,6,11,6,0.12188446
2018,6,11,18,0.130515544
2018,6,12,6,0.120695546
2018,6,12,18,0.155208886
2018,6,13,6,0.144775544
2018,6,13,18,0.143668864
2018,6,14,6,0.134024426
2018,6,14,18,0.130455558
2018,6,15,6,0.120977788
2018,6,15,18,0.125282206
2018,6,16,6,0.11645332
2018,6,16,18,0.121724432
2018,6,17,6,0.114066672
2018,6,17,18,0.1187622
2018,6,18,6,0.112264452
2018,6,18,18,0.117788886
2018,6,19,6,0.111531118
2018,6,19,18,0.117771112
2018,6,20,6,0.11024223
2018,6,20,18,0.116471114
2018,6,21,6,0.107073324
2018,6,21,18,0.11399777
2018,6,22,6,0.103079996
2018,6,22,18,0.112237776
2018,6,23,6,0.103497766
2018,6,23,18,0.11027778
2018,6,24,6,0.10204665
2018,6,24,18,0.108448866
2018,6,25,6,0.101217772
2018,6,25,18,0.112491108
2018,6,26,6,0.104364424
2018,6,26,18,0.110799978
2018,6,27,6,0.101995564
2018,6,27,18,0.10701556
2018,6,28,6,0.09945777
2018,6,28,18,0.105604446
2018,6,29,6,0.096977784
2018,6,29,18,0.103566662
2018,6,30,6,0.096553328
2018,6,30,18,0.10194221
2018,7,1,6,0.094599998
2018,7,1,18,0.10065778
2018,7,2,6,0.09243555
2018,7,2,18,0.10072444
2018,7,3,6,0.102944428
2018,7,3,18,0.09937333
2018,7,4,6,0.103044446
2018,7,4,18,0.09918444
2018,7,5,6,0.101828898
2018,7,5,18,0.09836667
2018,7,6,6,0.102995566
2018,7,6,18,0.09769778
2018,7,7,6,0.10050665
2018,7,7,18,0.099446666
2018,7,8,6,0.091619998
2018,7,8,18,0.09649111
2018,7,9,6,0.087793328
2018,7,9,18,0.115546666
2018,7,10,6,0.101002232
2018,7,10,18,0.097782214
2018,7,11,6,0.090368894
2018,7,11,18,0.094506664
2018,7,12,6,0.087364442
2018,7,12,18,0.093217766
2018,7,13,6,0.08430666
2018,7,13,18,0.089357784
2018,7,14,6,0.082484436
2018,7,14,18,0.086328884
2018,7,15,6,0.080171106
2018,7,15,18,0.085775558
2018,7,16,6,0.07735111
2018,7,16,18,0.085108892
2018,7,17,6,0.11012666
2018,7,17,18,0.105993326
2018,7,18,6,0.119073332
2018,7,18,18,0.117068892
2018,7,19,6,0.109504446
2018,7,19,18,0.103779998
2018,7,20,6,0.09410222
2018,7,20,18,0.096155558
2018,7,21,6,0.088151118
2018,7,21,18,0.09340668
2018,7,22,6,0.08438001
2018,7,22,18,0.088557764
2018,7,23,6,0.082011114
2018,7,23,18,0.138324434
2018,7,24,6,0.114839978
2018,7,24,18,0.144655538
2018,7,25,6,0.1396
2018,7,25,18,0.126468902
2018,7,26,6,0.133968902
2018,7,26,18,0.128208884
2018,7,27,6,0.113282216
2018,7,27,18,0.167553332
2018,7,28,6,0.156271088
2018,7,28,18,0.136884442
2018,7,29,6,0.143202208
2018,7,29,18,0.133344448
2018,7,30,6,0.12039778
2018,7,30,18,0.14136221
2018,7,31,6,0.144704446
2018,7,31,18,0.137879998
2018,8,1,6,0.143062206
2018,8,1,18,0.119859984
2018,8,2,6,0.10947334
2018,8,2,18,0.11288
2018,8,3,6,0.12439334
2018,8,3,18,0.10391111
2018,8,4,6,0.117197768
2018,8,4,18,0.088484428
2018,8,5,6,0.080859998
2018,8,5,18,0.084062202
2018,8,6,6,0.076502222
2018,8,6,18,0.083775558
2018,8,7,6,0.09650443
2018,8,7,18,0.130333332
2018,8,8,6,0.12926443
2018,8,8,18,0.132228876
2018,8,9,6,0.13181998
2018,8,9,18,0.136471112
2018,8,10,6,0.136897756
2018,8,10,18,0.12790443
2018,8,11,6,0.130222222
2018,8,11,18,0.132473336
2018,8,12,6,0.133626674
2018,8,12,18,0.132937778
2018,8,13,6,0.131724438
2018,8,13,18,0.129728886
2018,8,14,6,0.130446656
2018,8,14,18,0.123477774
2018,8,15,6,0.121028874
2018,8,15,18,0.110908896
2018,8,16,6,0.103508892
2018,8,16,18,0.088651122
2018,8,17,6,0.082515566
2018,8,17,18,0.13352221
2018,8,18,6,0.121564432
2018,8,18,18,0.113451108
2018,8,19,6,0.106126662
2018,8,19,18,0.114768874
2018,8,20,6,0.101717778
2018,8,20,18,0.130873326
2018,8,21,6,0.121891096
2018,8,21,18,0.12083554
2018,8,22,6,0.112713346
